countryid;country;date;date_label;industry;cpi;infrate;ER;ibor;bondsIR;infexp;ABG;BN;LM;BG;keyIR;t1;t2;t3;t4;t5;trans;Oil prices;ECB shadow rate;dummy_exp;dummy_moderate_exp;dummy_nonexp
5;iceland;57;01.11.2013;110.4005078;147.6;3.67;164.1109524;6.2;6.6369999999999996;;-0.0032555615843733;0.008138904;-0.279220779;-0.100917431192661;5.38;3;2.5;2.5;2.5;2;12.50;107.88;-0.28997000000000001;1;NA;NA
5;iceland;58;01.12.2013;110.2486909;148.35;4.13;160.62;6.2;6.7809999999999997;;0.000699300699300699;0.015384615;-0.189873418;0.114285714285714;5.38;3;2.5;2.5;2.5;2;12.50;110.69;-0.11824999999999999;1;NA;NA
5;iceland;59;01.01.2014;114.3949372;147.29;3.11;157.7873913;6.2;6.6769999999999996;;NA;NA;NA;NA;5.38;3;2.5;2.5;2.5;2;12.50;107.54;-0.49042999999999998;1;NA;NA
5;iceland;60;01.02.2014;108.4221517;148.29;2.14;155.868;6.2;6.81;;0.0100376411543287;0.023839398;-0.081632653;0.0495049504950495;5.38;3;2.5;2.5;2.5;2;12.50;108.66;-0.60148000000000001;1;NA;NA
5;iceland;61;01.03.2014;110.5722148;148.65;2.19;156.0371429;6.171428571;6.758;;0.00244798041615667;0.024479804;0;0.152173913043478;5.38;3;2.5;2.5;2.5;2;12.50;107.87;-0.69596999999999998;1;NA;NA
5;iceland;62;01.04.2014;105.9592547;149.11;2.32;155.1354545;6.086111111;6.7169999999999996;;NA;NA;NA;NA;5.38;3;2.5;2.5;2.5;2;12.50;107.98;-0.73402000000000001;1;NA;NA
5;iceland;63;01.05.2014;106.8025642;149.22;2.44;154.8068182;6.02;6.8529999999999998;;0.00102616726526424;0.016418676;-0.188311688;-0.0161290322580645;5.38;3;2.5;2.5;2.5;2;12.50;109.22;-0.82404999999999995;1;NA;NA
5;iceland;64;01.06.2014;108.1661994;149.74;2.23;154.54;6.084210526;7.234;;0.0018348623853211;0.01559633;-0.114285714;-0.087719298245614;5.38;3;2.5;2.5;2.5;2;12.50;111.93;-0.86085;1;NA;NA
5;iceland;65;01.07.2014;105.5335859;149.51;2.36;154.7508696;6.1;7.1340000000000003;;NA;NA;NA;NA;5.38;3;2.5;2.5;2.5;2;12.50;108.64;-0.95765999999999996;1;NA;NA
5;iceland;66;01.08.2014;97.53018871;149.86;2.24;154.417619;6.1;7.0449999999999999;;-0.00469851213782302;0.020360219;-0.202531646;-0.147540983606557;5.38;3;2.5;2.5;2.5;2;12.50;103.5;-1.33887;1;NA;NA
5;iceland;67;01.09.2014;99.14696016;149.68;1.78;153.6113636;6.1;6.782;;NA;NA;NA;NA;5.38;3;2.5;2.5;2.5;2;12.50;99.09;-1.33213;1;NA;NA
5;iceland;68;01.10.2014;97.68519166;149.88;1.91;153.076087;6.1;6.9029999999999996;;0.00321285140562249;0.009638554;-0.267605634;-0.0714285714285714;5.38;3;2.5;2.5;2.5;2;12.50;88.63;-1.5501100000000001;1;NA;NA
5;iceland;69;01.11.2014;98.76652439;149.12;1.03;154.1665;5.905;6.2069999999999999;;-0.00376141859215476;0.013433638;-0.34591195;-0.203125;5.38;3;2.5;2.5;2.5;2;12.50;79.54;-1.8859699999999999;1;NA;NA
5;iceland;70;01.12.2014;94.05268648;149.58;0.83;154.2395652;5.5625;6.1479999999999997;;-0.00234055002925688;0.008777063;-0.373134328;-0.326530612244898;5.38;3;2.5;2.5;2.5;2;12.50;62.75;-2.2490199999999998;1;NA;NA
5;iceland;71;01.01.2015;93.61829561;148.49;0.81;152.9631818;5.4;6.18;;NA;NA;NA;NA;5.38;3;2.5;2.5;2.5;2;12.50;49.71;-2.6314600000000001;1;NA;NA
5;iceland;72;01.02.2015;96.91457033;149.49;0.81;149.976;5.3675;6.1859999999999999;;-0.00119118522930316;0.008338297;-0.246153846;-0.148936170212766;5.38;3;2.5;2.5;2.5;2;12.50;58.92;-2.5611899999999999;1;NA;NA
5;iceland;73;01.03.2015;96.23362726;151.01;1.59;148.175;5.35;6.923;;0.00560616678346181;0.021023125;-0.184210526;0;5.38;3;2.5;2.5;2.5;2;12.50;56.82;-2.59693;1;NA;NA
5;iceland;74;01.04.2015;99.72683726;151.25;1.44;146.8572727;5.35;7.0609999999999999;;NA;NA;NA;NA;5.38;3;2.5;2.5;2.5;2;12.50;60.56;-2.0041799999999999;1;NA;NA
5;iceland;75;01.05.2015;100.2809016;151.67;1.64;147.7771429;5.366666667;7.5330000000000004;;0.00837851158206013;0.04484968;-0.126666667;-0.0275229357798165;5.25;3;2.5;2.5;2.5;2;12.50;65.27;-2.3478599999999998;1;NA;NA
5;iceland;76;01.06.2015;100.5785285;152.04;1.54;148.3104545;5.766666667;6.9770000000000003;;-0.000671140939597315;0.029530201;-0.341772152;-0.0666666666666667;5.25;3;2.5;2.5;2.5;2;12.50;62.45;-2.3401700000000001;1;NA;NA
5;iceland;77;01.07.2015;102.7581064;152.31;1.87;147.4552174;5.95;6.6449999999999996;;NA;NA;NA;NA;5.25;3;2.5;2.5;2.5;2;12.50;57.09;-2.5641799999999999;1;NA;NA
5;iceland;78;01.08.2015;107.465286;153.11;2.17;146.8409524;6.1575;6.1310000000000002;;0.00437636761487965;0.035557987;-0.260162602;-0.238095238095238;5.25;3;2.5;2.5;2.5;2;12.50;48.38;-2.4012600000000002;1;NA;NA
5;iceland;79;01.09.2015;110.422792;152.52;1.90;143.8704545;6.4;5.6790000000000003;;0.00215401184706516;0.02907916;-0.181102362;0.0574712643678161;5.25;3;2.5;2.5;2.5;2;12.50;48.54;-2.5592600000000001;1;NA;NA
5;iceland;80;01.10.2015;111.1338229;152.6;1.81;142.0031818;6.4;5.327;;NA;NA;NA;NA;5.25;3;2.5;2.5;2.5;2;12.50;49.4;-2.72919;1;NA;NA
5;iceland;81;01.11.2015;113.0694321;152.09;1.99;140.7928571;6.580952381;6.0039999999999996;;0.00969081679741578;0.025380711;-0.160220994;-0.131578947368421;5;3;2.5;2.5;2.5;2;12.50;46.04;-2.86056;1;NA;NA
5;iceland;82;01.12.2015;120.0086035;152.59;2.01;141.3334783;6.597619048;5.875;;-0.00408997955010225;0.019768234;-0.130952381;-0.0746268656716418;4.5;3;2.5;2.5;2.5;2;12.50;38.88;-2.5615600000000001;1;NA;NA
5;iceland;83;01.01.2016;118.7572215;151.68;2.15;141.5119048;6.55;6.0810000000000004;;NA;NA;NA;NA;4.5;3;2.5;2.5;2.5;2;12.50;32.4;-3.22174;1;NA;NA
5;iceland;84;01.02.2016;116.0193003;152.73;2.17;142.3161905;6.55;5.8529999999999998;;0.0151941474395048;0.02363534;-0.322580645;-0.171717171717172;4.5;3;2.5;2.5;2.5;2;12.50;33.64;-3.6768800000000001;1;NA;NA
5;iceland;85;01.03.2016;119.2283441;153.29;1.51;140.9213043;6.55;5.7809999999999997;;-0.000741289844329133;0.017049666;-0.128205128;0.236363636363636;4.5;3;2.5;2.5;2.5;2;12.50;39.77;-3.7627700000000002;1;NA;NA
5;iceland;86;01.04.2016;119.5857873;153.6;1.55;140.37;6.55;5.8609999999999998;;NA;NA;NA;NA;4.5;3;2.5;2.5;2.5;2;12.50;43.22;-3.6241099999999999;1;NA;NA
5;iceland;87;01.05.2016;120.0090145;154.23;1.69;139.7645455;6.55;5.9470000000000001;;0.010934393638171;0.033797217;-0.255033557;0.0192307692307692;4.5;3;2.5;2.5;2.5;2;12.50;47.64;-3.8114599999999998;1;NA;NA
5;iceland;88;01.06.2016;121.1531258;154.51;1.62;138.5554545;6.55;6.2359999999999998;;-0.00864864864864865;0.025945946;-0.205882353;-0.189189189189189;5;3;2.5;2.5;2.5;2;12.50;49.9;-4.3353999999999999;1;NA;NA
5;iceland;89;01.07.2016;119.4872646;154.03;1.13;135.0404762;6.55;5.9470000000000001;;NA;NA;NA;NA;5;3;2.5;2.5;2.5;2;12.50;46.57;-4.5447499999999996;1;NA;NA
